Database,Table_Name,Data_Item_Name,Data_Item_Description,Data_Type,Code_(TBC),Code_Description_(TBC),Is_Derived_Item,Derivation_Methodology,Author,Created_Date,Data Dictionary Name,Data Dictionary Links
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_Error_Message,Error messages as produced by the 2013/14 Local Payment HRG Grouper,varchar(2500),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_Treatment_Function_Code,The treatment function code for the spell as produced by the 2013/14 Local Payment HRG Grouper,varchar(3),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_Main_Specialty_Code,The main specialty code for the spell as produced by the 2013/14 Local Payment HRG Grouper,varchar(3),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_Consultant_Code,The consultant code for the spell as produced by the 2013/14 Local Payment HRG Grouper,varchar(8),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_Inc_Episode_Count,A count of the number of episodes in the spell that have been grouped using the 2013/14 Local Payment Grouper,smallint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_Exc_Episode_Count,A count of the number of episodes in the spell that have been excluded from grouping using the 2013/14 Local Payment Grouper,smallint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_LoS,The spell length of stay derived using Admission Date and Discharge Date,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_PbR_LoS,"The PbR length of stay based on 2013/14 rules, removing the length of stay of any excluded episodes from the Spell_LoS",int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_PbR_CC_Days,The number of critical care days associated with episodes included in the PbR spell in 2013/14,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_PbR_Rehab_Days,The number of rehabilitation days associated with episodes included in the PbR spell in 2013/14,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_PbR_SPC_Days,The number of specialist palliative care days associated with episodes included in the PbR spell in 2013/14,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_PbR_Adj_LoS,"The spell PbR length of stay adjusted for CC_Days, Rehab_Days and SPC_Days",int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_Exc_CC_Days,The number of critical care days associated with episodes excluded from the PbR spell in 2013/14,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_Exc_Rehab_Days,The number of rehabilitation days associated with episodes excluded from the PbR spell in 2013/14,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_Exc_SPC_Days,The number of specialist palliative care days associated with episodes excluded from the PbR spell in 2013/14,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_RE30_Indicator,"Indicates whether the spell satisfies the 30 day readmission criteria, either as a parent spell or a child spell",varchar(1),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_RE30_Admit_Type,Indicates the admission type of the initial spell of the readmission,varchar(1),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_RE30_Parent_APCS_Ident,"Primary key of the spell, if the spell is the initial admission of the readmission",bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_RE30_Parent_APCS_Load_ID,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_RE30_Parent_Days,"The number of days admitted, if the spell is an initial admission of the readmission",int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_RE30_Parent_Prov,"The provider code of the spell, if the spell is an initial admission of the readmission",varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_RE30_Child_APCS_Ident,"The primary key of the spell, if the spell is a readmission",bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_RE30_Child_APCS_Load_ID,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_RE30_Child_Days,"The number of days admitted, if the spell is a readmission",int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_RE30_Child_Prov,"The provider code of the initial admission, if the spell is a readmission",varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_RE30_Exclusion_Key,Indicates whether the spell is excluded from the readmission 30 days calculation,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBPST_Spell_Flag,Indicates whether the 'spell' has been identified as specialised activity as produced by the 2013/14 Prescribed Specialised Services Identification Tool,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBPST_Spell_ServiceLine,The dominant service line for the spell,varchar(8),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBPST_Spell_NPoC,The dominant national programme of care service code for the spell,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBPST_Spell_Currency,Indicates whether the currency to be used is spell,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBPST_Spell_ErrorMessage,Error messages as produced by the 2013/14 Prescribed Specialised Services Identification Tool,varchar(2500),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBLocal_Spell_Flag,"Indicates whether the 'spell' has been identified as direct commissioning activity (e.g. Specialised, dental, military etc.) based on derivations and values submitted by the provider in fields such as commissioner code, commissioner serial no etc.",int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBLocal_Spell_ServiceLine,Derives a local service line based on derivations and values submitted by the provider,varchar(8),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBLocal_Spell_NPoC,Derives a local national programme of care service code based on derivations and values submitted by the provider,varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBLocal_Spell_RuleApplied,Indicates the local rule applied to identify direct commissioning activity,varchar(250),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBFinal_Spell_Flag,Indicates whether the spell is a directly commissioned service using (1) the 2013/14 PSS Identification Tool (National) and (2) derivations and values based on provider submitted data (Local),int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBFinal_Spell_ServiceLine,The service line code produced by (1) the 2013/14 PSS Identification Tool (National) and (2) derivations and values based on provider submitted data (Local),varchar(8),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBFinal_Spell_NPoC,The national programme of care service code produced by (1) the 2013/14 PSS Identification Tool (National) and (2) derivations and values based on provider submitted data (Local),varchar(4),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBFinal_Spell_Currency,Indicates whether the currency to be used is spell,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,NCBFinal_Spell_SourceRuleSet,"The rule set which has been used to identify directly commissioned services. Where more than 1 rule is satisfied, all rule sets are displayed",varchar(250),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Responsible_Purchaser_Code,The code of the purchaser with responsibility for the spell,varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Responsible_Purchaser_Type,"The purchaser type responsible for the spell, e.g. CCG, Commissioner Hub, etc.",varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Responsible_Purchaser_Assignment_Method,"The method used to assign the responsible purchaser, e.g. CCG (Practice Mapped), CCG (Postcode Mapped), Devolved Administration etc.",varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Responsible_Purchaser_Country_Code,"The country code associated with the responsible purchaser code. See reference table, tbl_Ref_Other_Country_Code for country name, type, continent and whether reciprocal agreements are applicable",varchar(3),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Responsible_Purchaser_Supp_Code,"Supplementary codes, such as, prison codes, military practice codes etc. are populated to provide additional information in relation to the responsible purchaser and type. Specifically, for each of the areas, codes contained in this field are as follows - (1) Military Personnel: military practice code (default of 'Unknown (XMD)'); (2) Offender Health: penal establishment code (see reference table tbl_Ref_ODS_Postcode_Prisons); (3) Devolved Administrations: geographical breakdown (i.e. Welsh Health Board, default of country name); (4) Reciprocal OSVs: Host CCG code (Default of 'Unk Host CCG')",varchar(20),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,National_POD_Code,,varchar(20),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCS_1314_Der,Spell_RE30_Parent_Management_Type,,varchar(3),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,APCS_Ident,Primary Key - Use this field to join to the other OPA_*** tables,bigint ,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,APCS_Load_ID,Field used internally to identify the stage when the data was loaded.,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Group_Status,,varchar(3),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_PreGrp_Exc_Reason,,varchar(1000),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Reporting_APCE_Ident,,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Reporting_APCE_Load_ID,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Generated_Record_ID,,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Core_HRG,,varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_PBC,,varchar(20),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Grouping_Method_Flag,,varchar(1),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Dominant_Procedure,,varchar(20),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Primary_Diagnosis,,varchar(6),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Secondary_Diagnosis,,varchar(6),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_SSC_Key,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_BP_Key,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Flag_Key,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Unbundled_HRGs,,varchar(500),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Unbundled_HRGs_Count,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Error_Message,,varchar(2500),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Treatment_Function_Code,,varchar(3),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Main_Specialty_Code,,varchar(3),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Consultant_Code,,varchar(8),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Inc_Episode_Count,,smallint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Exc_Episode_Count,,smallint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_LoS,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_PbR_LoS,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_PbR_CC_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_PbR_Rehab_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_PbR_SPC_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_PbR_Adj_LoS,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Exc_CC_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Exc_Rehab_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_Exc_SPC_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_RE30_Indicator,,varchar(1),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_RE30_Admit_Type,,varchar(1),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_RE30_Parent_APCS_Ident,,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_RE30_Parent_APCS_Load_ID,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_RE30_Parent_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_RE30_Parent_Prov,,varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_RE30_Child_APCS_Ident,,bigint,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_RE30_Child_APCS_Load_ID,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_RE30_Child_Days,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_RE30_Child_Prov,,varchar(5),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,Spell_RE30_Exclusion_Key,,varchar(50),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,NCBPST_Spell_Flag,,int,,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
NHSE_SEM_Live,tbl_Data_SEM_APCE_1617_Der,NCBPST_Spell_ServiceLine,,varchar(8),,,Yes,derived by TNR load - to be described further,GEM CSU,,N/A,
